ID_Vente,CleDate,ID_Pharmacie,ID_Produit,UnitesVendues,RevenuEUR,CoutEUR,MargeEUR,Promo
V0030274,20200622,PH0030,PR0114,5,42.45,38.7,3.75,Oui
V0030275,20200721,PH0028,PR0048,11,521.95,78.98,442.97,Non
V0030276,20211108,PH0013,PR0080,6,296.4,56.22,240.18,Oui
V0030277,20220110,PH0011,PR0079,10,349.9,254.0,95.9,Non
V0030278,20201013,PH0025,PR0080,17,839.8,159.29,680.51,Oui
V0030279,20220313,PH0064,PR0034,10,353.7,231.1,122.6,Oui
V0030280,20220713,PH0017,PR0042,5,74.35,62.6,11.75,Non
V0030281,20231217,PH0025,PR0034,17,601.29,392.87,208.42,Non
V0030282,20200824,PH0037,PR0114,1,8.49,7.74,0.75,Non
V0030283,20220104,PH0001,PR0005,13,548.6,200.85,347.75,Non
V0030284,20230905,PH0076,PR0144,2,93.28,12.3,80.98,Non
V0030285,20230723,PH0047,PR0060,7,46.06,183.26,-137.2,Oui
V0030286,20230914,PH0024,PR0054,5,216.75,75.9,140.85,Non
V0030287,20210204,PH0035,PR0004,6,236.46,32.34,204.12,Oui
V0030288,20201105,PH0041,PR0131,8,332.24,155.44,176.8,Oui
V0030289,20230904,PH0012,PR0046,4,66.12,112.48,-46.36,Non
V0030290,20210425,PH0016,PR0035,1,44.83,28.12,16.71,Oui
V0030291,20200707,PH0061,PR0095,18,318.24,503.82,-185.58,Non
V0030292,20200212,PH0069,PR0036,15,494.7,254.7,240.0,Non
V0030293,20200525,PH0049,PR0142,13,389.35,244.01,145.34,Oui
V0030294,20200808,PH0079,PR0119,14,391.86,92.82,299.04,Oui
V0030295,20210320,PH0043,PR0120,16,260.96,56.48,204.48,Non
V0030296,20210315,PH0079,PR0114,2,16.98,15.48,1.5,Non
V0030297,20230929,PH0026,PR0080,18,889.2,168.66,720.54,Non
V0030298,20201227,PH0012,PR0073,11,390.61,121.0,269.61,Oui
V0030299,20211016,PH0031,PR0123,4,96.56,108.2,-11.64,Oui
V0030300,20210526,PH0077,PR0087,1,20.87,27.7,-6.83,Oui
V0030301,20210821,PH0034,PR0143,7,109.9,95.48,14.42,Non
V0030302,20200110,PH0041,PR0079,18,629.82,457.2,172.62,Non
V0030303,20230722,PH0064,PR0040,8,274.56,106.08,168.48,Oui
V0030304,20230107,PH0016,PR0145,2,22.2,31.22,-9.02,Non
V0030305,20200317,PH0015,PR0010,7,317.73,66.57,251.16,Non
V0030306,20201120,PH0015,PR0039,6,152.1,176.7,-24.6,Oui
V0030307,20220507,PH0068,PR0099,6,157.5,161.28,-3.78,Oui
V0030308,20231025,PH0061,PR0020,12,365.52,93.84,271.68,Non
V0030309,20210415,PH0024,PR0090,13,439.27,296.66,142.61,Non
V0030310,20231022,PH0015,PR0150,13,403.91,49.79,354.12,Non
V0030311,20220124,PH0064,PR0003,3,95.01,81.12,13.89,Non
V0030312,20200428,PH0062,PR0092,12,408.0,241.32,166.68,Oui
V0030313,20230724,PH0064,PR0126,10,95.2,66.7,28.5,Non
V0030314,20221122,PH0074,PR0141,1,18.34,28.3,-9.96,Non
V0030315,20230302,PH0025,PR0018,6,234.78,73.62,161.16,Oui
V0030316,20221224,PH0022,PR0036,8,263.84,135.84,128.0,Oui
V0030317,20210204,PH0046,PR0017,9,342.27,216.27,126.0,Oui
V0030318,20200901,PH0064,PR0069,19,863.17,191.33,671.84,Oui
V0030319,20230331,PH0065,PR0046,17,281.01,478.04,-197.03,Oui
V0030320,20220528,PH0047,PR0052,17,795.09,250.24,544.85,Non
V0030321,20210305,PH0014,PR0040,18,617.76,238.68,379.08,Non
V0030322,20220305,PH0001,PR0004,18,709.38,97.02,612.36,Non
V0030323,20220228,PH0038,PR0013,12,169.68,59.88,109.8,Non
V0030324,20220130,PH0069,PR0021,5,99.25,49.0,50.25,Non
V0030325,20200408,PH0002,PR0003,20,633.4,540.8,92.6,Oui
V0030326,20210108,PH0027,PR0068,16,277.6,315.36,-37.76,Oui
V0030327,20220715,PH0047,PR0144,11,513.04,67.65,445.39,Oui
V0030328,20210223,PH0048,PR0057,14,526.12,80.64,445.48,Oui
V0030329,20210304,PH0007,PR0093,1,19.82,20.78,-0.96,Oui
V0030330,20200428,PH0023,PR0001,20,567.8,534.8,33.0,Non
V0030331,20220326,PH0003,PR0028,3,41.49,50.97,-9.48,Oui
V0030332,20230104,PH0040,PR0048,19,901.55,136.42,765.13,Oui
V0030333,20230630,PH0019,PR0051,18,532.26,449.46,82.8,Oui
V0030334,20220615,PH0006,PR0139,11,207.02,309.43,-102.41,Oui
V0030335,20200724,PH0080,PR0123,20,482.8,541.0,-58.2,Oui
V0030336,20230209,PH0014,PR0106,19,932.9,67.45,865.45,Non
V0030337,20210716,PH0044,PR0060,19,125.02,497.42,-372.4,Oui
V0030338,20200731,PH0025,PR0012,8,387.92,221.36,166.56,Oui
V0030339,20230518,PH0052,PR0024,11,177.65,71.06,106.59,Non
V0030340,20210909,PH0060,PR0129,2,72.82,32.88,39.94,Oui
V0030341,20231212,PH0066,PR0036,11,362.78,186.78,176.0,Non
V0030342,20230627,PH0016,PR0070,15,327.15,373.8,-46.65,Oui
V0030343,20221118,PH0055,PR0141,11,201.74,311.3,-109.56,Non
V0030344,20201228,PH0007,PR0004,17,669.97,91.63,578.34,Non
V0030345,20211204,PH0024,PR0035,20,896.6,562.4,334.2,Non
V0030346,20201109,PH0004,PR0111,16,644.96,54.08,590.88,Oui
V0030347,20210528,PH0032,PR0018,11,430.43,134.97,295.46,Oui
V0030348,20211114,PH0050,PR0104,14,205.1,187.04,18.06,Oui
V0030349,20230622,PH0070,PR0053,7,329.91,204.4,125.51,Oui
V0030350,20220629,PH0052,PR0076,3,50.79,41.88,8.91,Non
V0030351,20200924,PH0046,PR0130,4,142.0,39.56,102.44,Non
V0030352,20201102,PH0023,PR0108,10,157.7,67.7,90.0,Oui
V0030353,20220317,PH0039,PR0070,11,239.91,274.12,-34.21,Non
V0030354,20211110,PH0020,PR0119,16,447.84,106.08,341.76,Oui
V0030355,20220417,PH0046,PR0038,15,373.5,406.5,-33.0,Non
V0030356,20220613,PH0008,PR0069,12,545.16,120.84,424.32,Non
V0030357,20200808,PH0055,PR0036,20,659.6,339.6,320.0,Non
V0030358,20230203,PH0033,PR0130,12,426.0,118.68,307.32,Non
V0030359,20231022,PH0023,PR0083,7,346.29,70.21,276.08,Oui
V0030360,20220211,PH0026,PR0028,14,193.62,237.86,-44.24,Non
V0030361,20231215,PH0076,PR0105,2,17.6,45.8,-28.2,Oui
V0030362,20200801,PH0046,PR0049,19,99.94,485.26,-385.32,Non
V0030363,20210727,PH0016,PR0034,13,459.81,300.43,159.38,Non
V0030364,20210406,PH0011,PR0148,2,24.94,34.46,-9.52,Non
V0030365,20200117,PH0003,PR0138,19,516.23,569.62,-53.39,Non
V0030366,20220326,PH0002,PR0090,3,101.37,68.46,32.91,Oui
V0030367,20230209,PH0011,PR0117,14,598.78,224.42,374.36,Non
V0030368,20220904,PH0022,PR0005,10,422.0,154.5,267.5,Non
V0030369,20200601,PH0078,PR0037,20,793.4,466.8,326.6,Oui
V0030370,20211203,PH0044,PR0137,19,121.79,313.88,-192.09,Non
V0030371,20230127,PH0013,PR0070,1,21.81,24.92,-3.11,Non
V0030372,20220609,PH0073,PR0135,9,376.11,207.81,168.3,Non
V0030373,20220620,PH0013,PR0078,2,17.32,15.42,1.9,Non
V0030374,20220101,PH0015,PR0093,6,118.92,124.68,-5.76,Non
V0030375,20210318,PH0049,PR0064,10,109.6,103.0,6.6,Non
V0030376,20231228,PH0029,PR0080,14,691.6,131.18,560.42,Oui
V0030377,20210121,PH0036,PR0044,4,120.48,26.8,93.68,Non
V0030378,20210903,PH0042,PR0100,9,59.94,152.01,-92.07,Non
V0030379,20221206,PH0032,PR0056,1,7.37,13.67,-6.3,Oui
V0030380,20220909,PH0068,PR0009,12,482.28,268.56,213.72,Oui
V0030381,20200313,PH0075,PR0077,7,261.03,70.07,190.96,Non
V0030382,20210424,PH0043,PR0023,9,441.27,80.28,360.99,Non
V0030383,20230517,PH0038,PR0078,7,60.62,53.97,6.65,Non
V0030384,20220621,PH0021,PR0029,8,320.8,105.04,215.76,Oui
V0030385,20230829,PH0037,PR0131,2,83.06,38.86,44.2,Oui
V0030386,20210430,PH0075,PR0014,5,217.85,65.0,152.85,Non
V0030387,20210519,PH0074,PR0012,9,436.41,249.03,187.38,Non
V0030388,20231119,PH0048,PR0057,13,488.54,74.88,413.66,Non
V0030389,20211219,PH0038,PR0129,9,327.69,147.96,179.73,Non
V0030390,20221101,PH0071,PR0058,7,307.58,63.0,244.58,Non
V0030391,20230401,PH0005,PR0145,11,122.1,171.71,-49.61,Oui
V0030392,20200820,PH0044,PR0085,2,87.68,55.5,32.18,Non
V0030393,20220612,PH0035,PR0150,5,155.35,19.15,136.2,Non
V0030394,20220110,PH0022,PR0059,8,287.36,52.0,235.36,Oui
V0030395,20210528,PH0039,PR0002,20,407.8,358.2,49.6,Non
V0030396,20220201,PH0022,PR0032,16,187.68,261.6,-73.92,Non
V0030397,20221222,PH0024,PR0096,19,841.32,313.69,527.63,Non
V0030398,20200623,PH0079,PR0125,13,554.84,191.1,363.74,Oui
V0030399,20211128,PH0020,PR0010,9,408.51,85.59,322.92,Non
V0030400,20230417,PH0059,PR0075,20,549.6,225.0,324.6,Non
V0030401,20230515,PH0066,PR0037,3,119.01,70.02,48.99,Oui
V0030402,20210331,PH0065,PR0046,7,115.71,196.84,-81.13,Non
V0030403,20210909,PH0077,PR0068,12,208.2,236.52,-28.32,Non
V0030404,20210620,PH0003,PR0140,10,205.7,282.4,-76.7,Oui
V0030405,20231022,PH0009,PR0110,7,90.37,64.47,25.9,Oui
V0030406,20221123,PH0058,PR0103,14,306.6,343.84,-37.24,Oui
V0030407,20200616,PH0010,PR0149,16,307.2,297.28,9.92,Non
V0030408,20221010,PH0054,PR0003,15,475.05,405.6,69.45,Oui
V0030409,20201103,PH0062,PR0020,9,274.14,70.38,203.76,Oui
V0030410,20200516,PH0050,PR0071,4,135.2,19.32,115.88,Non
V0030411,20201212,PH0002,PR0105,16,140.8,366.4,-225.6,Non
V0030412,20230905,PH0065,PR0024,16,258.4,103.36,155.04,Non
V0030413,20201103,PH0014,PR0129,11,400.51,180.84,219.67,Non
V0030414,20210720,PH0071,PR0125,11,469.48,161.7,307.78,Oui
V0030415,20230220,PH0012,PR0117,18,769.86,288.54,481.32,Non
V0030416,20210522,PH0034,PR0064,2,21.92,20.6,1.32,Oui
V0030417,20230611,PH0065,PR0027,4,181.04,47.72,133.32,Non
V0030418,20230404,PH0005,PR0040,14,480.48,185.64,294.84,Non
V0030419,20231224,PH0007,PR0145,20,222.0,312.2,-90.2,Non
V0030420,20230721,PH0056,PR0108,7,110.39,47.39,63.0,Oui
V0030421,20201207,PH0052,PR0147,10,70.1,269.3,-199.2,Non
V0030422,20200127,PH0042,PR0030,20,710.2,254.2,456.0,Non
V0030423,20220221,PH0039,PR0096,17,752.76,280.67,472.09,Non
V0030424,20200131,PH0046,PR0058,20,878.8,180.0,698.8,Oui
V0030425,20220304,PH0020,PR0107,20,235.0,485.0,-250.0,Non
V0030426,20230902,PH0013,PR0074,20,820.4,195.8,624.6,Oui
V0030427,20201106,PH0072,PR0142,14,419.3,262.78,156.52,Oui
V0030428,20230722,PH0037,PR0142,16,479.2,300.32,178.88,Non
V0030429,20230914,PH0055,PR0120,6,97.86,21.18,76.68,Oui
V0030430,20230130,PH0020,PR0118,1,41.8,14.41,27.39,Oui
V0030431,20210528,PH0077,PR0006,12,321.72,65.28,256.44,Oui
V0030432,20220831,PH0037,PR0114,16,135.84,123.84,12.0,Oui
V0030433,20210524,PH0063,PR0123,3,72.42,81.15,-8.73,Oui
V0030434,20200315,PH0034,PR0039,19,481.65,559.55,-77.9,Non
V0030435,20200419,PH0005,PR0097,18,585.36,516.42,68.94,Non
V0030436,20200203,PH0065,PR0112,16,688.96,73.92,615.04,Oui
V0030437,20230728,PH0055,PR0098,18,745.02,314.64,430.38,Oui
V0030438,20211017,PH0069,PR0033,8,271.12,212.08,59.04,Non
V0030439,20200626,PH0039,PR0135,2,83.58,46.18,37.4,Oui
V0030440,20230727,PH0043,PR0015,14,123.62,122.08,1.54,Non
V0030441,20220722,PH0062,PR0076,20,338.6,279.2,59.4,Oui
V0030442,20210118,PH0034,PR0024,6,96.9,38.76,58.14,Oui
V0030443,20220228,PH0008,PR0068,18,312.3,354.78,-42.48,Oui
V0030444,20230512,PH0054,PR0123,16,386.24,432.8,-46.56,Non
V0030445,20200410,PH0017,PR0144,14,652.96,86.1,566.86,Non
V0030446,20201225,PH0065,PR0001,9,255.51,240.66,14.85,Oui
V0030447,20211112,PH0011,PR0029,8,320.8,105.04,215.76,Oui
V0030448,20220402,PH0010,PR0145,16,177.6,249.76,-72.16,Non
V0030449,20231205,PH0034,PR0107,9,105.75,218.25,-112.5,Non
V0030450,20230624,PH0045,PR0101,6,76.14,138.96,-62.82,Oui
V0030451,20200511,PH0040,PR0022,16,771.52,176.0,595.52,Non
V0030452,20200105,PH0050,PR0024,8,129.2,51.68,77.52,Oui
V0030453,20230426,PH0035,PR0069,15,681.45,151.05,530.4,Non
V0030454,20210415,PH0056,PR0099,17,446.25,456.96,-10.71,Oui
V0030455,20220425,PH0076,PR0148,18,224.46,310.14,-85.68,Oui
V0030456,20230706,PH0025,PR0106,9,441.9,31.95,409.95,Non
V0030457,20221206,PH0011,PR0052,13,608.01,191.36,416.65,Non
V0030458,20220318,PH0036,PR0072,11,425.81,123.42,302.39,Non
V0030459,20230612,PH0001,PR0013,20,282.8,99.8,183.0,Oui
V0030460,20230117,PH0007,PR0027,4,181.04,47.72,133.32,Oui
V0030461,20200424,PH0012,PR0017,15,570.45,360.45,210.0,Non
V0030462,20220515,PH0064,PR0040,3,102.96,39.78,63.18,Non
V0030463,20211123,PH0074,PR0050,2,38.02,22.34,15.68,Oui
V0030464,20200514,PH0033,PR0106,19,932.9,67.45,865.45,Oui
V0030465,20211110,PH0039,PR0018,11,430.43,134.97,295.46,Non
V0030466,20230217,PH0026,PR0001,6,170.34,160.44,9.9,Oui
V0030467,20230325,PH0042,PR0033,5,169.45,132.55,36.9,Oui
V0030468,20231210,PH0073,PR0114,7,59.43,54.18,5.25,Oui
V0030469,20200228,PH0019,PR0089,5,28.1,93.25,-65.15,Oui
V0030470,20231106,PH0063,PR0097,1,32.52,28.69,3.83,Oui
V0030471,20200707,PH0063,PR0137,9,57.69,148.68,-90.99,Oui
V0030472,20231223,PH0036,PR0147,11,77.11,296.23,-219.12,Non
V0030473,20221118,PH0021,PR0134,11,100.21,202.84,-102.63,Oui
V0030474,20211214,PH0013,PR0096,18,797.04,297.18,499.86,Oui
V0030475,20220104,PH0080,PR0063,17,619.31,105.91,513.4,Oui
V0030476,20210831,PH0058,PR0141,12,220.08,339.6,-119.52,Non
V0030477,20201003,PH0060,PR0136,10,79.0,295.5,-216.5,Non
V0030478,20200124,PH0038,PR0074,16,656.32,156.64,499.68,Oui
V0030479,20210109,PH0027,PR0094,17,224.06,418.54,-194.48,Oui
V0030480,20200116,PH0067,PR0028,18,248.94,305.82,-56.88,Oui
V0030481,20230723,PH0062,PR0116,3,68.01,67.29,0.72,Non
V0030482,20200418,PH0048,PR0040,2,68.64,26.52,42.12,Oui
V0030483,20231029,PH0007,PR0112,5,215.3,23.1,192.2,Non
V0030484,20230320,PH0001,PR0044,12,361.44,80.4,281.04,Non
V0030485,20220519,PH0020,PR0028,7,96.81,118.93,-22.12,Non
V0030486,20210227,PH0006,PR0053,2,94.26,58.4,35.86,Oui
V0030487,20220423,PH0078,PR0046,15,247.95,421.8,-173.85,Oui
V0030488,20210612,PH0015,PR0021,6,119.1,58.8,60.3,Oui
V0030489,20231019,PH0027,PR0038,16,398.4,433.6,-35.2,Non
V0030490,20220408,PH0080,PR0081,10,208.6,194.2,14.4,Non
V0030491,20220212,PH0073,PR0073,2,71.02,22.0,49.02,Oui
V0030492,20220327,PH0066,PR0101,11,139.59,254.76,-115.17,Non
V0030493,20230413,PH0013,PR0027,11,497.86,131.23,366.63,Oui
V0030494,20200716,PH0021,PR0090,12,405.48,273.84,131.64,Non
V0030495,20210815,PH0032,PR0097,20,650.4,573.8,76.6,Oui
V0030496,20210317,PH0016,PR0017,10,380.3,240.3,140.0,Non
V0030497,20210901,PH0070,PR0131,14,581.42,272.02,309.4,Oui
V0030498,20221126,PH0065,PR0126,2,19.04,13.34,5.7,Non
V0030499,20230708,PH0051,PR0077,12,447.48,120.12,327.36,Non
V0030500,20211019,PH0079,PR0088,19,762.66,490.77,271.89,Non
V0030501,20210527,PH0037,PR0074,2,82.04,19.58,62.46,Oui
V0030502,20201002,PH0015,PR0089,8,44.96,149.2,-104.24,Non
V0030503,20200615,PH0069,PR0010,19,862.41,180.69,681.72,Oui
V0030504,20211005,PH0024,PR0005,13,548.6,200.85,347.75,Oui
V0030505,20210106,PH0037,PR0029,20,802.0,262.6,539.4,Oui
V0030506,20220802,PH0026,PR0104,2,29.3,26.72,2.58,Oui
V0030507,20231125,PH0055,PR0124,13,144.04,168.35,-24.31,Oui
V0030508,20211226,PH0055,PR0044,11,331.32,73.7,257.62,Non
V0030509,20200917,PH0039,PR0073,15,532.65,165.0,367.65,Non
V0030510,20221012,PH0044,PR0053,11,518.43,321.2,197.23,Non
V0030511,20220219,PH0065,PR0031,6,53.88,97.86,-43.98,Oui
V0030512,20210928,PH0046,PR0147,17,119.17,457.81,-338.64,Non
V0030513,20200614,PH0066,PR0108,13,205.01,88.01,117.0,Oui
V0030514,20211119,PH0025,PR0052,1,46.77,14.72,32.05,Oui
V0030515,20230729,PH0008,PR0132,3,15.15,63.33,-48.18,Oui
V0030516,20200909,PH0068,PR0039,4,101.4,117.8,-16.4,Non
V0030517,20200227,PH0032,PR0017,10,380.3,240.3,140.0,Non
V0030518,20230220,PH0075,PR0084,18,194.4,373.5,-179.1,Non
V0030519,20211006,PH0030,PR0080,5,247.0,46.85,200.15,Non
V0030520,20220123,PH0022,PR0085,7,306.88,194.25,112.63,Non
V0030521,20200704,PH0056,PR0045,19,891.48,299.44,592.04,Oui
V0030522,20221219,PH0029,PR0034,3,106.11,69.33,36.78,Non
V0030523,20220603,PH0063,PR0063,7,255.01,43.61,211.4,Oui
V0030524,20210610,PH0059,PR0014,16,697.12,208.0,489.12,Non
V0030525,20200207,PH0012,PR0071,2,67.6,9.66,57.94,Non
V0030526,20200618,PH0035,PR0075,19,522.12,213.75,308.37,Oui
V0030527,20200124,PH0002,PR0081,13,271.18,252.46,18.72,Non
V0030528,20221109,PH0072,PR0039,8,202.8,235.6,-32.8,Non
V0030529,20220914,PH0018,PR0037,4,158.68,93.36,65.32,Non
V0030530,20231204,PH0079,PR0127,8,69.04,107.92,-38.88,Non
V0030531,20211223,PH0019,PR0032,11,129.03,179.85,-50.82,Oui
V0030532,20230320,PH0006,PR0037,4,158.68,93.36,65.32,Oui
V0030533,20210113,PH0014,PR0138,3,81.51,89.94,-8.43,Oui
V0030534,20230124,PH0053,PR0049,12,63.12,306.48,-243.36,Oui
V0030535,20201106,PH0009,PR0122,20,588.8,452.8,136.0,Oui
V0030536,20230403,PH0078,PR0048,6,284.7,43.08,241.62,Non
V0030537,20220616,PH0004,PR0035,14,627.62,393.68,233.94,Non
V0030538,20200901,PH0002,PR0034,14,495.18,323.54,171.64,Oui
V0030539,20230420,PH0013,PR0134,6,54.66,110.64,-55.98,Oui
V0030540,20200916,PH0003,PR0041,20,954.4,315.2,639.2,Non
V0030541,20231218,PH0059,PR0094,4,52.72,98.48,-45.76,Oui
V0030542,20220728,PH0001,PR0118,17,710.6,244.97,465.63,Non
V0030543,20220705,PH0007,PR0071,18,608.4,86.94,521.46,Oui
V0030544,20210823,PH0061,PR0119,15,419.85,99.45,320.4,Oui
V0030545,20220103,PH0028,PR0003,4,126.68,108.16,18.52,Non
V0030546,20230822,PH0005,PR0105,10,88.0,229.0,-141.0,Non
V0030547,20200525,PH0008,PR0075,10,274.8,112.5,162.3,Oui
V0030548,20200401,PH0058,PR0137,11,70.51,181.72,-111.21,Non
V0030549,20230323,PH0008,PR0138,10,271.7,299.8,-28.1,Non
V0030550,20230521,PH0043,PR0018,15,586.95,184.05,402.9,Oui
V0030551,20211230,PH0074,PR0022,6,289.32,66.0,223.32,Non
V0030552,20211006,PH0015,PR0121,17,412.59,198.9,213.69,Non
V0030553,20210519,PH0042,PR0145,19,210.9,296.59,-85.69,Non
V0030554,20210413,PH0022,PR0019,20,459.2,492.6,-33.4,Oui
V0030555,20220623,PH0033,PR0006,13,348.53,70.72,277.81,Oui
V0030556,20201205,PH0041,PR0146,11,547.36,152.46,394.9,Oui
V0030557,20210421,PH0047,PR0078,6,51.96,46.26,5.7,Non
V0030558,20220515,PH0080,PR0027,2,90.52,23.86,66.66,Non
V0030559,20230417,PH0039,PR0017,13,494.39,312.39,182.0,Oui
V0030560,20200919,PH0028,PR0060,5,32.9,130.9,-98.0,Non
V0030561,20210330,PH0047,PR0123,12,289.68,324.6,-34.92,Oui
V0030562,20210521,PH0033,PR0072,1,38.71,11.22,27.49,Oui
V0030563,20230827,PH0005,PR0061,3,92.94,72.72,20.22,Oui
V0030564,20220624,PH0024,PR0075,3,82.44,33.75,48.69,Oui
V0030565,20220621,PH0062,PR0014,2,87.14,26.0,61.14,Non
V0030566,20210611,PH0063,PR0064,18,197.28,185.4,11.88,Oui
V0030567,20210822,PH0025,PR0145,20,222.0,312.2,-90.2,Non
V0030568,20220827,PH0011,PR0073,17,603.67,187.0,416.67,Non
V0030569,20230220,PH0001,PR0060,19,125.02,497.42,-372.4,Non
V0030570,20230530,PH0046,PR0042,18,267.66,225.36,42.3,Non
V0030571,20201119,PH0067,PR0048,14,664.3,100.52,563.78,Non
V0030572,20220210,PH0051,PR0058,15,659.1,135.0,524.1,Non
V0030573,20211111,PH0073,PR0135,2,83.58,46.18,37.4,Oui
V0030574,20220913,PH0057,PR0095,12,212.16,335.88,-123.72,Oui
V0030575,20200324,PH0046,PR0068,14,242.9,275.94,-33.04,Oui
V0030576,20200930,PH0052,PR0045,16,750.72,252.16,498.56,Oui
V0030577,20220815,PH0049,PR0054,8,346.8,121.44,225.36,Oui
V0030578,20210116,PH0046,PR0052,6,280.62,88.32,192.3,Non
V0030579,20210819,PH0050,PR0046,8,132.24,224.96,-92.72,Non
V0030580,20220423,PH0030,PR0053,14,659.82,408.8,251.02,Oui
V0030581,20211110,PH0048,PR0123,5,120.7,135.25,-14.55,Non
V0030582,20230611,PH0034,PR0125,9,384.12,132.3,251.82,Oui
V0030583,20220329,PH0048,PR0139,2,37.64,56.26,-18.62,Oui
V0030584,20200401,PH0030,PR0117,12,513.24,192.36,320.88,Oui
V0030585,20221216,PH0004,PR0014,2,87.14,26.0,61.14,Oui
V0030586,20211118,PH0032,PR0088,7,280.98,180.81,100.17,Oui
V0030587,20230501,PH0034,PR0145,12,133.2,187.32,-54.12,Oui
V0030588,20201112,PH0073,PR0013,6,84.84,29.94,54.9,Oui
V0030589,20230117,PH0007,PR0135,11,459.69,253.99,205.7,Non
V0030590,20230211,PH0039,PR0080,11,543.4,103.07,440.33,Non
V0030591,20200418,PH0014,PR0090,10,337.9,228.2,109.7,Non
V0030592,20230618,PH0001,PR0105,4,35.2,91.6,-56.4,Oui
V0030593,20220802,PH0053,PR0031,15,134.7,244.65,-109.95,Oui
V0030594,20210502,PH0017,PR0023,16,784.48,142.72,641.76,Oui
V0030595,20210210,PH0080,PR0006,7,187.67,38.08,149.59,Oui
V0030596,20210710,PH0077,PR0092,5,170.0,100.55,69.45,Non
V0030597,20221013,PH0049,PR0132,5,25.25,105.55,-80.3,Non
V0030598,20201214,PH0071,PR0135,11,459.69,253.99,205.7,Oui
V0030599,20201014,PH0008,PR0134,2,18.22,36.88,-18.66,Non
V0030600,20221226,PH0020,PR0022,8,385.76,88.0,297.76,Oui
V0030601,20211030,PH0016,PR0084,6,64.8,124.5,-59.7,Oui
V0030602,20200416,PH0061,PR0084,1,10.8,20.75,-9.95,Oui
V0030603,20210922,PH0048,PR0062,8,375.2,181.76,193.44,Oui
V0030604,20220910,PH0001,PR0082,19,533.9,492.67,41.23,Oui
V0030605,20211010,PH0025,PR0041,17,811.24,267.92,543.32,Non
V0030606,20201009,PH0061,PR0011,7,326.97,151.62,175.35,Non
V0030607,20210213,PH0044,PR0064,15,164.4,154.5,9.9,Oui
V0030608,20211218,PH0070,PR0069,4,181.72,40.28,141.44,Non
V0030609,20221230,PH0032,PR0028,3,41.49,50.97,-9.48,Non
V0030610,20201110,PH0040,PR0115,14,569.52,244.58,324.94,Oui
V0030611,20220730,PH0017,PR0039,18,456.3,530.1,-73.8,Oui
V0030612,20210812,PH0010,PR0055,5,34.7,93.4,-58.7,Non
V0030613,20220818,PH0053,PR0106,7,343.7,24.85,318.85,Oui
V0030614,20230417,PH0059,PR0103,12,262.8,294.72,-31.92,Non
V0030615,20230916,PH0028,PR0103,18,394.2,442.08,-47.88,Oui
V0030616,20210704,PH0039,PR0100,17,113.22,287.13,-173.91,Oui
V0030617,20200830,PH0010,PR0110,11,142.01,101.31,40.7,Non
V0030618,20230801,PH0053,PR0110,10,129.1,92.1,37.0,Non
V0030619,20230527,PH0040,PR0077,4,149.16,40.04,109.12,Non
V0030620,20230910,PH0025,PR0018,18,704.34,220.86,483.48,Oui
V0030621,20210717,PH0069,PR0134,8,72.88,147.52,-74.64,Non
V0030622,20211029,PH0025,PR0058,4,175.76,36.0,139.76,Non
V0030623,20210921,PH0062,PR0051,13,384.41,324.61,59.8,Non
V0030624,20220204,PH0077,PR0138,20,543.4,599.6,-56.2,Oui
V0030625,20200828,PH0069,PR0036,14,461.72,237.72,224.0,Non
V0030626,20230407,PH0056,PR0108,19,299.63,128.63,171.0,Non
V0030627,20210815,PH0026,PR0066,12,456.24,289.68,166.56,Non
V0030628,20210104,PH0012,PR0103,19,416.1,466.64,-50.54,Non
V0030629,20201213,PH0032,PR0072,9,348.39,100.98,247.41,Non
V0030630,20220820,PH0003,PR0085,2,87.68,55.5,32.18,Non
V0030631,20221104,PH0080,PR0087,8,166.96,221.6,-54.64,Oui
V0030632,20210817,PH0004,PR0134,14,127.54,258.16,-130.62,Oui
V0030633,20230830,PH0060,PR0132,12,60.6,253.32,-192.72,Non
V0030634,20220705,PH0002,PR0006,20,536.2,108.8,427.4,Non
V0030635,20210707,PH0066,PR0002,11,224.29,197.01,27.28,Non
V0030636,20201031,PH0053,PR0066,15,570.3,362.1,208.2,Non
V0030637,20200111,PH0073,PR0054,4,173.4,60.72,112.68,Non
V0030638,20210914,PH0047,PR0038,1,24.9,27.1,-2.2,Oui
V0030639,20230412,PH0042,PR0123,5,120.7,135.25,-14.55,Non
V0030640,20230213,PH0024,PR0002,10,203.9,179.1,24.8,Non
V0030641,20211202,PH0063,PR0147,18,126.18,484.74,-358.56,Non
V0030642,20220601,PH0050,PR0140,19,390.83,536.56,-145.73,Non
V0030643,20210211,PH0045,PR0114,4,33.96,30.96,3.0,Oui
V0030644,20231004,PH0014,PR0020,12,365.52,93.84,271.68,Oui
V0030645,20231019,PH0060,PR0048,1,47.45,7.18,40.27,Non
V0030646,20200329,PH0028,PR0014,15,653.55,195.0,458.55,Oui
V0030647,20220119,PH0040,PR0001,4,113.56,106.96,6.6,Oui
V0030648,20210924,PH0051,PR0096,3,132.84,49.53,83.31,Oui
V0030649,20220202,PH0026,PR0020,1,30.46,7.82,22.64,Oui
V0030650,20221127,PH0028,PR0116,15,340.05,336.45,3.6,Oui
V0030651,20210620,PH0036,PR0032,18,211.14,294.3,-83.16,Non
